Date,Match Type,Ranking Type,Rank,Player,Country,Rating,Career Best
2024-07-30,TEST,BATTING,66,471,Sarfaraz Ahmed,,"715 v Sri Lanka, 21/06/2015"
2024-07-30,TEST,BATTING,67,470,Glenn Phillips,,"557 v India, 05/11/2024"
2024-07-30,TEST,BATTING,68,465,Niroshan Dickwella,,"595 v Zimbabwe, 23/01/2020"
2024-07-30,TEST,BATTING,69,456,Ben Foakes,,"512 v New Zealand, 20/02/2023"
2024-07-30,TEST,BATTING,70,453,Jason Holder,,"581 v England, 26/01/2019"
2024-07-30,TEST,BATTING,71,452,Dhruv Jurel,,"461 v England, 27/02/2024"
2024-07-30,TEST,BATTING,72,450,Kavem Hodge,,"450 v England, 30/07/2024"
2024-07-30,TEST,BATTING,73,441,Rahmat Shah,,"477 v Sri Lanka, 06/02/2024"
2024-07-30,TEST,BATTING,74,437,Zakir Hasan,,"461 v India, 26/12/2022"
2024-07-30,TEST,BATTING,75,426,Oshada Fernando,,"509 v Pakistan, 23/12/2019"
2024-07-30,TEST,BATTING,76,415,Kyle Mayers,,"526 v Sri Lanka, 02/04/2021"
2024-07-30,TEST,BATTING,77,405,Devdutt Padikkal,,"405 v England, 11/03/2024"
2024-07-30,TEST,BATTING,78,404,Harry Tector,,"504 v Sri Lanka, 28/04/2023"
2024-07-30,TEST,BATTING,79,397,Marco Jansen,,"435 v India, 30/12/2023"
2024-07-30,TEST,BATTING,80,395,Hashmatullah Shahidi,,"397 v Zimbabwe, 14/03/2021"
2024-07-30,TEST,BATTING,81,390,Innocent Kaia,,"394 v West Indies, 14/02/2023"
2024-07-30,TEST,BATTING,82,384,Chris Woakes,,"496 v India, 13/08/2018"
2024-07-30,TEST,BATTING,83,381,Mahmudul Hasan Joy,,"472 v South Africa, 04/04/2022"
2024-07-30,TEST,BATTING,84,376,Andy McBrine,,"376 v Zimbabwe, 29/07/2024"
2024-07-30,TEST,BATTING,85,371,Ravichandran Ashwin,,"553 v England, 29/11/2016"
2024-07-30,TEST,BATTING,86,364,Tagenarine Chanderpaul,,"497 v Zimbabwe, 08/02/2023"
2024-07-30,TEST,BATTING,87,363,Mehidy Hasan,,"467 v South Africa, 25/10/2024"
2024-07-30,TEST,BATTING,88,361,Alick Athanaze,,"488 v Bangladesh, 26/11/2024"
2024-07-30,TEST,BATTING,89,355,Sarfaraz Khan,,"509 v New Zealand, 20/10/2024"
2024-07-30,TEST,BATTING,89,355,KNM Fernando,,"355 v Bangladesh, 07/04/2024"
2024-07-30,TEST,BATTING,91,354,Faheem Ashraf,,"547 v South Africa, 08/02/2021"
2024-07-30,TEST,BATTING,92,351,Roston Chase,,"626 v Pakistan, 14/05/2017"
2024-07-30,TEST,BATTING,93,346,Andrew Balbirnie,,"359 v Afghanistan, 03/03/2024"
2024-07-30,TEST,BATTING,93,346,Prince Masvaure,,"346 v Ireland, 29/07/2024"
2024-07-30,TEST,BATTING,95,343,Nurul Hasan,,"410 v West Indies, 28/06/2022"
2024-07-30,TEST,BATTING,96,337,Will Young,,"550 v India, 05/11/2024"
2024-07-30,TEST,BATTING,97,328,Paul Stirling,,"366 v Sri Lanka, 28/04/2023"
2024-07-30,TEST,BATTING,98,312,Matt Henry,,"312 v Australia, 12/03/2024"
2024-07-30,TEST,BATTING,99,310,Curtis Campher,,"353 v Afghanistan, 03/03/2024"
2024-07-30,TEST,BATTING,100,308,Mitchell Santner,,"432 v England, 24/11/2019"
2024-07-30,TEST,BOWLING,1,870,Ravichandran Ashwin,,"904 v England, 12/12/2016"
2024-07-30,TEST,BOWLING,2,847,Josh Hazlewood,,"863 v India, 08/03/2017"
2024-07-30,TEST,BOWLING,2,847,Jasprit Bumrah,,"883 v Australia, 26/11/2024"
2024-07-30,TEST,BOWLING,4,834,Kagiso Rabada,,"902 v Australia, 12/03/2018"
2024-07-30,TEST,BOWLING,5,820,Pat Cummins,,"914 v England, 18/08/2019"
2024-07-30,TEST,BOWLING,6,801,Nathan Lyon,,"801 v New Zealand, 12/03/2024"
2024-07-30,TEST,BOWLING,7,788,Ravindra Jadeja,,"899 v Australia, 20/03/2017"
2024-07-30,TEST,BOWLING,8,733,Shaheen Afridi,,"836 v Sri Lanka, 20/07/2022"
2024-07-30,TEST,BOWLING,9,729,Kyle Jamieson,,"836 v England, 06/06/2022"
2024-07-30,TEST,BOWLING,10,724,Prabath Jayasuriya,,"801 v New Zealand, 30/09/2024"
2024-07-30,TEST,BOWLING,11,711,Matt Henry,,"751 v India, 20/10/2024"
2024-07-30,TEST,BOWLING,12,704,Mitchell Starc,,"806 v New Zealand, 16/12/2019"
2024-07-30,TEST,BOWLING,13,686,Kuldeep Yadav,,"686 v England, 11/03/2024"
2024-07-30,TEST,BOWLING,14,679,Ollie Robinson,,"820 v New Zealand, 20/02/2023"
2024-07-30,TEST,BOWLING,15,664,Anrich Nortje,,"698 v West Indies, 04/03/2023"
2024-07-30,TEST,BOWLING,16,654,Taijul Islam,,"708 v New Zealand, 02/12/2023"
2024-07-30,TEST,BOWLING,17,646,Kemar Roach,,"780 v India, 02/09/2019"
2024-07-30,TEST,BOWLING,18,634,Tim Southee,,"839 v India, 29/11/2021"
2024-07-30,TEST,BOWLING,19,619,Chris Woakes,,"690 v Pakistan, 08/08/2020"
2024-07-30,TEST,BOWLING,20,605,Mark Wood,,"640 v Australia, 31/07/2023"
2024-07-30,TEST,BOWLING,21,598,Mohammad Shami,,"790 v Bangladesh, 16/11/2019"
2024-07-30,TEST,BOWLING,22,592,Marco Jansen,,"636 v Australia, 21/12/2022"
2024-07-30,TEST,BOWLING,23,589,Mehidy Hasan,,"641 v New Zealand, 03/03/2019"
2024-07-30,TEST,BOWLING,24,587,Mohammed Siraj,,"661 v South Africa, 07/01/2024"
2024-07-30,TEST,BOWLING,25,576,Asitha Fernando,,"734 v England, 02/09/2024"
2024-07-30,TEST,BOWLING,26,568,Jason Holder,,"862 v England, 12/07/2020"
2024-07-30,TEST,BOWLING,26,568,Jayden Seales,,"706 v Bangladesh, 26/11/2024"
2024-07-30,TEST,BOWLING,28,566,Keshav Maharaj,,"695 v Zimbabwe, 30/12/2017"
2024-07-30,TEST,BOWLING,29,561,Shakib Al Hasan,,"705 v Australia, 30/08/2017"
2024-07-30,TEST,BOWLING,30,558,Lungi Ngidi,,"638 v India, 15/01/2022"
2024-07-30,TEST,BOWLING,31,552,Alzarri Joseph,,"577 v South Africa, 12/03/2023"
2024-07-30,TEST,BOWLING,31,552,Ramesh Mendis,,"641 v Pakistan, 20/07/2023"
2024-07-30,TEST,BOWLING,33,551,Hasan Ali,,"760 v Bangladesh, 08/12/2021"
2024-07-30,TEST,BOWLING,34,533,Jack Leach,,"604 v New Zealand, 27/06/2022"
2024-07-30,TEST,BOWLING,35,526,Axar Patel,,"650 v Bangladesh, 18/12/2022"
2024-07-30,TEST,BOWLING,35,526,Ajaz Patel,,"630 v India, 05/11/2024"
2024-07-30,TEST,BOWLING,37,524,Kyle Mayers,,"562 v South Africa, 12/03/2023"
2024-07-30,TEST,BOWLING,38,514,Naseem Shah,,"536 v Bangladesh, 25/08/2024"
2024-07-30,TEST,BOWLING,39,510,Kasun Rajitha,,"515 v Bangladesh, 26/03/2024"
2024-07-30,TEST,BOWLING,40,504,Duanne Olivier,,"692 v Sri Lanka, 23/02/2019"
2024-07-30,TEST,BOWLING,41,502,Vishwa Fernando,,"551 v England, 10/09/2024"
2024-07-30,TEST,BOWLING,42,498,Umesh Yadav,,"672 v Bangladesh, 24/11/2019"
2024-07-30,TEST,BOWLING,43,486,Shannon Gabriel,,"757 v Bangladesh, 14/07/2018"
2024-07-30,TEST,BOWLING,44,482,Nauman Ali,,"759 v England, 28/10/2024"
2024-07-30,TEST,BOWLING,44,482,Lahiru Kumara,,"544 v England, 10/09/2024"
2024-07-30,TEST,BOWLING,46,472,Gus Atkinson,,"625 v Pakistan, 28/10/2024"
2024-07-30,TEST,BOWLING,47,449,Abrar Ahmed,,"463 v Sri Lanka, 28/07/2023"
2024-07-30,TEST,BOWLING,48,432,Aamer Jamal,,"432 v Australia, 07/01/2024"
2024-07-30,TEST,BOWLING,49,429,Ben Stokes,,"606 v West Indies, 26/01/2019"
2024-07-30,TEST,BOWLING,50,423,Blessing Muzarabani,,"423 v Ireland, 29/07/2024"
2024-07-30,TEST,BOWLING,51,418,Nayeem Hasan,,"426 v New Zealand, 10/12/2023"
2024-07-30,TEST,BOWLING,52,399,Gudakesh Motie-Kanhai,,"447 v Zimbabwe, 14/02/2023"
2024-07-30,TEST,BOWLING,53,394,Glenn Phillips,,"411 v Australia, 04/03/2024"
2024-07-30,TEST,BOWLING,54,388,Shoaib Bashir,,"404 v West Indies, 22/07/2024"
2024-07-30,TEST,BOWLING,55,381,Moeen Ali,,"633 v West Indies, 19/08/2017"
2024-07-30,TEST,BOWLING,56,372,Nandre Burger,,"380 v India, 07/01/2024"
2024-07-30,TEST,BOWLING,57,365,William O’Rourke,,"515 v India, 20/10/2024"
2024-07-30,TEST,BOWLING,58,363,Scott Boland,,"534 v India, 11/06/2023"
2024-07-30,TEST,BOWLING,59,359,Roston Chase,,"505 v England, 28/07/2020"
2024-07-30,TEST,BOWLING,60,354,Todd Murphy,,"380 v England, 31/07/2023"
2024-07-30,TEST,BOWLING,61,350,Shardul Thakur,,"489 v South Africa, 15/01/2022"
2024-07-30,TEST,BOWLING,62,347,Matthew Potts,,"432 v India, 05/07/2022"
2024-07-30,TEST,BOWLING,63,343,Mark Adair,,"343 v Zimbabwe, 29/07/2024"
2024-07-30,TEST,BOWLING,64,328,Shamar Joseph,,"397 v Australia, 29/01/2024"
2024-07-30,TEST,BOWLING,65,326,Joe Root,,"377 v India, 29/01/2024"
2024-07-30,TEST,BOWLING,66,321,Jomel Warrican,,"396 v South Africa, 19/08/2024"
2024-07-30,TEST,BOWLING,67,320,Cameron Green,,"283 v Sri Lanka, 12/07/2022"
2024-07-30,TEST,BOWLING,68,319,Josh Tongue,,"356 v Australia, 02/07/2023"
2024-07-30,TEST,BOWLING,69,316,Mitchell Santner,,"458 v India, 28/10/2024"
2024-07-30,TEST,BOWLING,70,315,Ebadot Hossain,,"v ,"
2024-07-30,TEST,BOWLING,71,312,Mohammad Shoriful Islam,,"338 v Pakistan, 25/08/2024"
2024-07-30,TEST,BOWLING,72,301,Tom Hartley,,"382 v India, 06/02/2024"
2024-07-30,TEST,BOWLING,73,293,Ish Sodhi,,"365 v Pakistan, 06/01/2023"
2024-07-30,TEST,BOWLING,74,288,Dane Piedt,,"333 v West Indies, 19/08/2024"
2024-07-30,TEST,BOWLING,74,288,Neil Brand,,"293 v New Zealand, 08/02/2024"
2024-07-30,TEST,BOWLING,77,285,Craig Young,,"285 v Zimbabwe, 29/07/2024"
2024-07-30,TEST,BOWLING,78,282,Hamza Hotak,,"389 v Zimbabwe, 06/03/2021"
2024-07-30,TEST,BOWLING,79,278,Sajid Khan,,"520 v England, 28/10/2024"
2024-07-30,TEST,BOWLING,80,277,Simon Harmer,,"391 v Bangladesh, 12/04/2022"
2024-07-30,TEST,BOWLING,81,276,Naveed Zadran,,"276 v Ireland, 03/03/2024"
2024-07-30,TEST,BOWLING,82,274,Rahkeem Cornwall,,"376 v Sri Lanka, 25/03/2021"
2024-07-30,TEST,BOWLING,83,264,Victor Nyauchi,,"327 v Afghanistan, 06/03/2021"
2024-07-30,TEST,BOWLING,84,263,Mitchell Marsh,,"349 v West Indies, 30/12/2015"
2024-07-30,TEST,BOWLING,85,259,Khaled Ahmed,,"259 v Sri Lanka, 07/04/2024"
2024-07-30,TEST,BOWLING,86,250,Willem Mulder,,"389 v Bangladesh, 25/10/2024"
2024-07-30,TEST,BOWLING,86,250,Blair Tickner,,"266 v Sri Lanka, 21/03/2023"
2024-07-30,TEST,BOWLING,88,247,Rehan Ahmed,,"297 v Pakistan, 28/10/2024"
2024-07-30,TEST,BOWLING,88,247,Barry McCarthy,,"247 v Zimbabwe, 29/07/2024"
2024-07-30,TEST,BOWLING,90,235,Donald Tiripano,,"248 v Bangladesh, 11/07/2021"
2024-07-30,TEST,BOWLING,91,233,Andy McBrine,,"233 v Zimbabwe, 29/07/2024"
2024-07-30,TEST,BOWLING,92,231,Yamin Ahmadzai,,"360 v Bangladesh, 08/09/2019"
2024-07-30,TEST,BOWLING,93,226,Gerald Coetzee,,"325 v West Indies, 12/03/2023"
2024-07-30,TEST,BOWLING,94,219,Brandon Mavuta,,"221 v West Indies, 14/02/2023"
2024-07-30,TEST,BOWLING,95,217,Taskin Ahmed,,"383 v West Indies, 26/11/2024"
2024-07-30,TEST,BOWLING,96,216,Faheem Ashraf,,"292 v South Africa, 15/01/2019"
2024-07-30,TEST,BOWLING,97,215,Hasan Mahmud,,"416 v India, 23/09/2024"
2024-07-30,TEST,BOWLING,98,208,Matthew Kuhnemann,,"255 v India, 05/03/2023"
2024-07-30,TEST,BOWLING,99,204,Sean Williams,,"247 v Bangladesh, 07/11/2018"
2024-07-30,TEST,BOWLING,100,196,Nijat Masood,,"196 v Ireland, 03/03/2024"
2024-07-30,TEST,BOWLING,101,194,Rachin Ravindra,,"217 v Australia, 04/03/2024"
2024-07-30,ODI,BATTING,1,824,Babar Azam,,"898 v West Indies, 10/06/2022"
2024-07-30,ODI,BATTING,2,801,Shubman Gill,,"847 v Australia, 24/09/2023"
2024-07-30,ODI,BATTING,3,768,Virat Kohli,,"911 v England, 12/07/2018"
2024-07-30,ODI,BATTING,4,746,Rohit Sharma,,"885 v Sri Lanka, 06/07/2019"
2024-07-30,ODI,BATTING,4,746,Harry Tector,,"767 v Afghanistan, 07/03/2024"
2024-07-30,ODI,BATTING,6,728,Daryl Mitchell,,"750 v India, 15/11/2023"
2024-07-30,ODI,BATTING,7,723,David Warner,,"880 v Pakistan, 26/01/2017"
